Order_Item_ID;Order_ID;Product_ID;Quantity;Unit_Price;Discount
OI00000546;O0000209;P0025;4;284.83;0.0
OI00000547;O0000210;P0053;1;1324.48;0.0
OI00000548;O0000210;P0117;2;693.35;0.05
OI00000549;O0000211;P0151;5;1629.25;0.0
OI00000550;O0000211;P0117;1;733.21;0.0
OI00000551;O0000212;P0077;4;82.77;0.15
OI00000552;O0000212;P0208;3;1487.7;0.05
OI00000553;O0000212;P0288;1;916.84;0.05
OI00000554;O0000213;P0174;2;1130.96;0.0
OI00000555;O0000213;P0203;3;1258.9;0.0
OI00000556;O0000213;P0074;4;1965.25;0.1
OI00000557;O0000213;P0122;4;483.8;0.0
OI00000558;O0000214;P0237;5;1360.39;0.0
OI00000559;O0000214;P0210;3;1228.68;0.0
OI00000560;O0000214;P0023;5;419.39;0.0
OI00000561;O0000215;P0229;3;615.93;0.0
OI00000562;O0000215;P0174;5;1033.62;0.05
OI00000563;O0000216;P0138;5;740.41;0.1
OI00000564;O0000216;P0252;4;1597.05;0.0
OI00000565;O0000217;P0265;2;88.74;0.05
OI00000566;O0000217;P0133;3;359.67;0.0
OI00000567;O0000217;P0246;5;954.83;0.0
OI00000568;O0000218;P0091;1;2148.94;0.1
OI00000569;O0000218;P0229;5;607.59;0.2
OI00000570;O0000218;P0186;3;991.99;0.15
OI00000571;O0000219;P0130;1;1455.79;0.0
OI00000572;O0000220;P0265;5;80.19;0.05
OI00000573;O0000220;P0209;2;984.5;0.0
OI00000574;O0000220;P0290;2;1097.24;0.0
OI00000575;O0000221;P0186;5;827.78;0.0
OI00000576;O0000221;P0095;5;945.17;0.0
OI00000577;O0000222;P0212;3;288.83;0.0
OI00000578;O0000222;P0032;3;1417.91;0.0
OI00000579;O0000223;P0136;5;960.72;0.0
OI00000580;O0000224;P0264;5;2352.98;0.0
OI00000581;O0000224;P0218;4;1855.99;0.15
OI00000582;O0000224;P0108;2;210.39;0.0
OI00000583;O0000224;P0091;5;2252.22;0.1
OI00000584;O0000225;P0038;3;145.03;0.1
OI00000585;O0000225;P0151;1;1705.16;0.0
OI00000586;O0000226;P0004;4;790.66;0.15
OI00000587;O0000226;P0167;3;983.69;0.0
OI00000588;O0000226;P0053;4;1247.51;0.1
OI00000589;O0000227;P0123;-2;119.36;0.0
OI00000590;O0000228;P0264;1;2358.93;0.05
OI00000591;O0000229;P0023;1;380.56;0.0
OI00000592;O0000230;P0233;4;1053.0;0.0
OI00000593;O0000230;P0292;5;242.58;0.0
OI00000594;O0000231;P0108;5;216.7;0.0
OI00000595;O0000232;P0123;2;116.7;0.0
OI00000596;O0000232;P0240;1;1634.48;0.0
OI00000597;O0000232;P0222;3;599.4;0.1
OI00000598;O0000232;P0120;1;47.41;0.05
OI00000599;O0000233;P0186;2;850.9;0.0
OI00000600;O0000233;P0289;3;1470.52;0.15
OI00000601;O0000234;P0079;4;1636.2;0.0
OI00000602;O0000234;P0271;1;1388.28;0.0
OI00000603;O0000235;P0032;4;1392.35;0.1
OI00000604;O0000235;P0006;1;986.92;0.0
OI00000605;O0000236;P0141;4;2058.91;0.05
OI00000606;O0000236;P0009;3;1677.9;0.1
OI00000607;O0000236;P0165;4;609.33;0.05
OI00000608;O0000236;P0181;1;1889.8;0.0
OI00000609;O0000237;P0154;3;1274.16;0.0
OI00000610;O0000237;P0059;4;236.45;0.05
OI00000611;O0000237;P0238;5;2711.72;0.0
OI00000612;O0000237;P0161;1;909.62;0.0
OI00000613;O0000238;P0190;3;2543.16;0.1
OI00000614;O0000238;P0093;2;629.99;0.15
OI00000615;O0000238;P0268;1;1059.23;0.15
OI00000616;O0000239;P0248;4;598.62;0.2
OI00000617;O0000239;P0083;3;1864.13;0.0
OI00000618;O0000239;P0078;1;1392.67;0.15
OI00000619;O0000239;P0164;4;981.59;0.0
OI00000620;O0000240;P0110;3;1298.67;0.1
OI00000621;O0000240;P0071;1;776.62;0.05
OI00000622;O0000241;P0032;5;1315.95;0.15
OI00000623;O0000241;P0218;2;1933.24;0.1
OI00000624;O0000241;P0144;2;204.84;0.0
OI00000625;O0000242;P0033;4;1129.74;0.0
OI00000626;O0000242;P0190;3;2133.71;0.0
OI00000627;O0000242;P0232;5;1416.13;0.0
OI00000628;O0000242;P0294;1;252.61;0.1
OI00000629;O0000243;P0074;5;2196.91;0.1
OI00000630;O0000243;P0017;2;1683.5;0.0
OI00000631;O0000244;P0056;5;521.82;0.0
OI00000632;O0000244;P0151;5;1460.13;0.1
OI00000633;O0000244;P0152;1;362.19;0.2
OI00000634;O0000244;P0142;5;110.31;0.05
OI00000635;O0000245;P0150;2;1536.15;0.0
OI00000636;O0000246;P0106;1;1260.55;0.0
OI00000637;O0000247;P0038;2;155.02;0.0
OI00000638;O0000247;P0154;4;1149.54;0.1
OI00000639;O0000247;P0152;5;327.22;0.1
OI00000640;O0000247;P0008;2;1413.79;0.15
OI00000641;O0000248;P0138;4;725.08;0.1
OI00000642;O0000248;P0046;5;358.63;0.15
OI00000643;O0000248;P0046;1;369.32;0.05
OI00000644;O0000248;P0238;5;2759.5;0.05
OI00000645;O0000249;P0157;3;1028.4;0.2
OI00000646;O0000249;P0189;5;200.37;0.1
OI00000647;O0000249;P0028;5;2181.06;0.1
OI00000648;O0000249;P0079;3;1657.89;0.1
OI00000649;O0000250;P0110;2;1275.16;0.05
OI00000650;O0000250;P0070;5;984.62;0.1
OI00000651;O0000250;P0040;5;590.98;0.0
OI00000652;O0000251;P0288;3;819.26;0.0
OI00000653;O0000251;P0215;2;1283.35;0.0
OI00000654;O0000252;P0133;2;322.84;0.0
OI00000655;O0000253;P0288;4;817.17;0.0
OI00000656;O0000254;P0037;5;802.24;0.15
OI00000657;O0000255;P0275;3;887.57;0.05
OI00000658;O0000255;P0208;3;1324.05;0.0
OI00000659;O0000255;P0190;2;2508.22;0.05
OI00000660;O0000256;P0103;3;788.93;0.05
OI00000661;O0000256;P0054;1;299.96;0.0
OI00000662;O0000257;P0034;5;513.28;0.0
OI00000663;O0000257;P0035;5;1019.03;0.2
OI00000664;O0000257;P0147;4;2413.07;0.0
OI00000665;O0000257;P0127;5;829.9;0.2
OI00000666;O0000258;P0121;1;114.29;0.1
OI00000667;O0000258;P0239;1;318.68;0.0
OI00000668;O0000258;P0278;3;1109.79;0.05
OI00000669;O0000258;P0037;4;751.0;0.0
OI00000670;O0000259;P0167;5;935.71;0.1
OI00000671;O0000259;P0295;3;598.78;0.05
OI00000672;O0000259;P0297;1;1777.5;0.1
OI00000673;O0000260;P0081;2;361.24;0.0
OI00000674;O0000260;P0028;4;2358.65;0.05
OI00000675;O0000261;P0034;4;598.2;0.0
OI00000676;O0000261;P0062;3;1588.34;0.0
OI00000677;O0000261;P0298;5;1236.54;0.0
OI00000678;O0000262;P0157;2;1022.07;0.0
OI00000679;O0000262;P0029;3;1940.52;0.05
OI00000680;O0000263;P0172;4;909.92;0.2
OI00000681;O0000263;P0154;1;1281.79;0.05
OI00000682;O0000264;P0186;5;902.85;0.0
OI00000683;O0000264;P0164;2;1089.37;0.05
OI00000684;O0000264;P0283;2;1001.08;0.1
OI00000685;O0000264;P0034;3;611.72;0.0
OI00000686;O0000265;P0079;3;1596.06;0.0
OI00000687;O0000265;P0104;5;718.39;0.0
OI00000688;O0000265;P0039;3;1682.83;0.0
OI00000689;O0000265;P0108;4;206.01;0.2
OI00000690;O0000266;P0032;2;1297.4;0.0
OI00000691;O0000266;P0215;5;1298.48;0.1
OI00000692;O0000267;P0235;5;904.64;0.05
OI00000693;O0000267;P0193;2;1146.8;0.1
OI00000694;O0000267;P0048;2;2023.75;0.05
OI00000695;O0000267;P0041;3;1987.04;0.0
OI00000696;O0000268;P0241;2;1185.74;0.0
OI00000697;O0000268;P0257;3;702.39;0.1
OI00000698;O0000268;P0128;5;1019.13;0.0
OI00000699;O0000268;P0249;3;1077.04;0.0
OI00000700;O0000269;P0028;4;1978.24;0.0
OI00000701;O0000269;P0252;5;1480.05;0.0
OI00000702;O0000269;P0076;3;1765.25;0.0
OI00000703;O0000270;P0010;3;1607.87;0.2
OI00000704;O0000271;P0193;4;1159.48;0.0
OI00000705;O0000271;P0057;2;223.25;0.0
OI00000706;O0000271;P0007;4;735.92;0.15
OI00000707;O0000272;P0071;5;773.6;0.0
OI00000708;O0000272;P0176;5;1209.48;0.05
OI00000709;O0000272;P0190;5;2394.21;0.2
OI00000710;O0000272;P0033;5;1012.13;0.15
OI00000711;O0000273;P0138;1;622.84;0.0
OI00000712;O0000273;P0191;3;356.22;0.05
OI00000713;O0000273;P0262;1;1392.35;0.2
OI00000714;O0000273;P0121;2;100.65;0.0
OI00000715;O0000274;P0190;5;2425.23;0.2
OI00000716;O0000274;P0230;2;1209.09;0.1
OI00000717;O0000274;P0008;2;1294.77;0.1
OI00000718;O0000275;P0213;1;197.45;0.0
OI00000719;O0000275;P0210;4;1069.67;0.05
OI00000720;O0000275;P0248;5;643.94;0.05
OI00000721;O0000275;P0010;2;1812.58;0.0
OI00000722;O0000276;P0105;3;308.57;0.0
OI00000723;O0000276;P0193;4;1133.86;0.05
OI00000724;O0000276;P0175;2;2077.87;0.05
OI00000725;O0000276;P0086;4;1323.86;0.0
OI00000726;O0000277;P0183;4;1024.18;0.0
OI00000727;O0000277;P0062;2;1478.32;0.0
OI00000728;O0000278;P0098;3;544.8;0.1
OI00000729;O0000278;P0220;4;1714.9;0.2
OI00000730;O0000278;P0096;4;1801.69;0.0
OI00000731;O0000279;P0039;5;1513.49;0.1
OI00000732;O0000279;P0032;4;1309.46;0.05
OI00000733;O0000280;P0089;3;36.37;0.05
OI00000734;O0000280;P0120;5;56.27;0.0
OI00000735;O0000280;P0229;2;521.38;0.15
OI00000736;O0000281;P0268;4;1185.13;0.1
OI00000737;O0000281;P0166;1;701.43;0.15
OI00000738;O0000281;P0228;4;979.49;0.15
OI00000739;O0000281;P0204;2;931.31;0.0
OI00000740;O0000282;P0237;4;1365.19;0.0
OI00000741;O0000282;P0283;2;1103.66;0.15
OI00000742;O0000282;P0255;4;1646.56;0.2
OI00000743;O0000283;P0083;3;1886.99;0.05
OI00000744;O0000283;P0258;1;2066.31;0.05
OI00000745;O0000284;P0033;2;1022.68;0.15
OI00000746;O0000284;P0265;2;73.91;0.0
OI00000747;O0000284;P0039;4;1568.08;0.0
OI00000748;O0000284;P0281;3;1528.1;0.0
OI00000749;O0000285;P0078;4;1626.28;0.05
OI00000750;O0000285;P0189;4;203.24;0.1
OI00000751;O0000285;P0240;4;1935.14;0.05
OI00000752;O0000286;P0132;1;372.22;0.0
OI00000753;O0000287;P0202;5;498.44;0.0
OI00000754;O0000287;P0024;2;1388.21;0.1
OI00000755;O0000287;P0090;1;271.47;0.05
OI00000756;O0000288;P0239;5;280.85;0.1
OI00000757;O0000288;P0247;3;1766.93;0.0
OI00000758;O0000288;P0272;1;76.17;0.2
OI00000759;O0000289;P0210;3;1223.49;0.05
OI00000760;O0000289;P0129;3;2083.47;0.0
OI00000761;O0000290;P0004;2;815.15;0.0
OI00000762;O0000290;P0240;5;1761.92;0.0
OI00000763;O0000291;P0005;4;149.25;0.1
OI00000764;O0000291;P0157;1;921.22;0.0
OI00000765;O0000291;P0246;1;991.37;0.0
OI00000766;O0000292;P0137;2;84.5;0.2
OI00000767;O0000293;P0054;5;274.65;0.0
OI00000768;O0000294;P0262;5;1495.01;0.0
OI00000769;O0000294;P0129;4;2058.29;0.0
OI00000770;O0000294;P0159;4;570.96;0.0
OI00000771;O0000294;P0277;1;382.13;0.15
OI00000772;O0000295;P0071;5;697.51;0.05
OI00000773;O0000295;P0299;4;140.45;0.15
OI00000774;O0000296;P0069;2;1131.01;0.0
OI00000775;O0000296;P0168;3;1363.23;0.1
OI00000776;O0000296;P0096;5;1752.57;0.1
OI00000777;O0000296;P0251;3;535.77;0.15
OI00000778;O0000297;P0184;1;1695.25;0.1
OI00000779;O0000297;P0073;3;937.7;0.0
OI00000780;O0000298;P0104;3;603.14;0.0
OI00000781;O0000298;P0115;3;2132.41;0.0
OI00000782;O0000298;P0166;4;854.75;0.0
OI00000783;O0000299;P0235;1;924.15;0.0
OI00000784;O0000299;P0033;1;1115.25;0.0
OI00000785;O0000300;P0288;5;965.22;0.1
OI00000786;O0000301;P0136;4;1003.03;0.0
OI00000787;O0000301;P0135;3;1642.55;0.0
OI00000788;O0000301;P0256;3;1846.64;0.0
OI00000789;O0000302;P0110;2;1101.39;0.0
OI00000790;O0000303;P0081;5;363.78;0.2
OI00000791;O0000303;P0178;1;805.92;0.1
OI00000792;O0000303;P0065;3;1265.35;0.05
OI00000793;O0000304;P0229;5;579.95;0.05
OI00000794;O0000304;P0229;1;578.65;0.15
OI00000795;O0000305;P0153;1;1380.67;0.05
OI00000796;O0000306;P0082;4;964.28;0.15
OI00000797;O0000306;P0078;4;1435.06;0.0
OI00000798;O0000306;P0153;5;1258.55;0.05
OI00000799;O0000307;P0285;5;60.09;0.05
OI00000800;O0000307;P0149;5;2122.59;0.1
OI00000801;O0000307;P0255;4;1611.12;0.05
OI00000802;O0000308;P0073;3;1096.14;0.0
OI00000803;O0000308;P0280;5;1530.22;0.15
OI00000804;O0000308;P0205;3;1167.83;0.05
OI00000805;O0000308;P0254;1;310.36;0.1
OI00000806;O0000309;P0089;4;37.35;0.0
OI00000807;O0000309;P0096;2;1851.11;0.0
OI00000808;O0000309;P0068;5;277.95;0.05
OI00000809;O0000310;P0077;4;83.09;0.0
OI00000810;O0000310;P0018;2;2233.5;0.05
OI00000811;O0000310;P0252;2;1719.34;0.0
OI00000812;O0000311;P0278;3;1236.14;0.0
OI00000813;O0000312;P0299;3;141.58;0.05
OI00000814;O0000313;P0027;3;811.92;0.0
OI00000815;O0000313;P0125;3;1605.68;0.05
OI00000816;O0000313;P0026;1;78.41;0.0
OI00000817;O0000314;P0099;2;836.75;0.05
OI00000818;O0000314;P0106;5;1268.54;0.0
OI00000819;O0000314;P0059;1;236.16;0.15
OI00000820;O0000315;P0133;1;369.85;0.0
OI00000821;O0000315;P0237;4;1463.36;0.05
OI00000822;O0000315;P0204;2;863.32;0.05
OI00000823;O0000315;P0213;4;175.39;0.1
OI00000824;O0000316;P0160;4;261.88;0.0
OI00000825;O0000317;P0269;5;419.58;0.05
OI00000826;O0000317;P0218;4;1731.94;0.0
OI00000827;O0000317;P0148;3;1728.25;0.15
OI00000828;O0000317;P0161;5;993.99;0.15
OI00000829;O0000318;P0218;5;1700.24;0.0
OI00000830;O0000319;P0296;2;1433.32;0.05
OI00000831;O0000319;P0200;2;143.68;0.0
OI00000832;O0000319;P0179;3;1462.31;0.0
OI00000833;O0000320;P0034;4;521.99;0.05
OI00000834;O0000320;P0081;1;317.76;0.0
OI00000835;O0000321;P0075;2;399.54;0.1
OI00000836;O0000321;P0192;1;2281.91;0.0
OI00000837;O0000322;P0236;2;1755.08;0.05
OI00000838;O0000323;P0206;5;908.54;0.05
OI00000839;O0000323;P0293;2;2016.06;0.15
OI00000840;O0000323;P0138;1;690.77;0.0
OI00000841;O0000323;P0151;3;1603.85;0.1
OI00000842;O0000324;P0164;2;931.2;0.05
OI00000843;O0000324;P0262;3;1456.41;0.2
OI00000844;O0000324;P0056;4;565.99;0.1
OI00000845;O0000325;P0214;5;128.03;0.1
OI00000846;O0000325;P0129;1;2304.66;0.15
OI00000847;O0000326;P0014;5;65.74;0.1
OI00000848;O0000327;P0143;1;1546.11;0.15
OI00000849;O0000328;P0179;5;1388.9;0.0
OI00000850;O0000328;P0280;1;1645.67;0.0
OI00000851;O0000328;P0195;1;1698.85;0.0
OI00000852;O0000328;P0212;4;343.54;0.1
OI00000853;O0000329;P0077;1;72.08;0.05
OI00000854;O0000329;P0165;5;636.81;0.15
OI00000855;O0000329;P0079;1;1668.36;0.05
OI00000856;O0000330;P0280;3;1613.58;0.05
OI00000857;O0000330;P0298;4;1262.74;0.0
OI00000858;O0000331;P0268;3;1097.45;0.1
OI00000859;O0000331;P0015;1;1280.22;0.0
OI00000860;O0000332;P0241;3;1171.08;0.05
OI00000861;O0000332;P0100;3;770.18;0.1
OI00000862;O0000333;P0107;2;1472.35;0.05
OI00000863;O0000333;P0227;1;2533.83;0.1
OI00000864;O0000333;P0053;5;1413.79;0.0
OI00000865;O0000334;P0055;2;38.4;0.1
OI00000866;O0000334;P0279;5;125.56;0.05
OI00000867;O0000334;P0096;3;1616.1;0.0
OI00000868;O0000335;P0295;2;601.23;0.15
OI00000869;O0000335;P0241;4;1200.17;0.05
OI00000870;O0000335;P0181;5;1982.8;0.0
OI00000871;O0000335;P0277;5;424.74;0.05
OI00000872;O0000336;P0021;5;545.69;0.0
OI00000873;O0000336;P0169;3;478.0;0.05
OI00000874;O0000336;P0241;5;1165.69;0.05
OI00000875;O0000336;P0275;4;889.49;0.0
OI00000876;O0000337;P0193;4;1080.18;0.15
OI00000877;O0000337;P0071;3;699.05;0.0
OI00000878;O0000337;P0196;2;1980.88;0.15
OI00000879;O0000337;P0176;4;1240.45;0.0
OI00000880;O0000338;P0062;4;1600.48;0.05
OI00000881;O0000338;P0033;1;1185.94;0.0
OI00000882;O0000338;P0155;1;2082.52;0.05
OI00000883;O0000339;P0231;4;806.62;0.1
OI00000884;O0000339;P0040;4;584.27;0.0
OI00000885;O0000339;P0218;5;1950.03;0.0
OI00000886;O0000339;P0054;5;320.14;0.1
OI00000887;O0000340;P0277;2;401.08;0.0
OI00000888;O0000341;P0119;2;206.65;0.0
OI00000889;O0000342;P0258;5;1924.99;0.15
OI00000890;O0000343;P0163;1;579.9;0.1
OI00000891;O0000343;P0272;4;79.47;0.0
OI00000892;O0000343;P0135;1;1363.72;0.2
OI00000893;O0000343;P0270;4;2591.32;0.0
OI00000894;O0000344;P0137;4;78.05;0.2
OI00000895;O0000345;P0199;3;1387.62;0.0
OI00000896;O0000345;P0112;5;1317.27;0.0
OI00000897;O0000346;P0272;3;77.57;0.0
OI00000898;O0000346;P0099;3;880.61;0.15
OI00000899;O0000346;P0132;1;419.85;0.0
OI00000900;O0000346;P0069;2;1185.77;0.0
OI00000901;O0000347;P0157;3;1050.58;0.15
OI00000902;O0000347;P0214;4;135.29;0.0
OI00000903;O0000347;P0289;5;1539.37;0.0
OI00000904;O0000348;P0253;5;1284.12;0.05
OI00000905;O0000349;P0046;2;354.47;0.1
OI00000906;O0000350;P0204;2;1014.89;0.1
OI00000907;O0000350;P0126;4;870.27;0.05
OI00000908;O0000350;P0005;5;153.1;0.1
OI00000909;O0000351;P0161;5;908.12;0.1
OI00000910;O0000351;P0206;2;927.85;0.15
OI00000911;O0000352;P0054;4;273.1;0.05
OI00000912;O0000352;P0123;2;116.64;0.15
OI00000913;O0000353;P0092;5;1625.27;0.0
OI00000914;O0000353;P0052;5;2446.05;0.1
OI00000915;O0000354;P0003;3;326.53;0.15
OI00000916;O0000354;P0141;4;2225.67;0.0
OI00000917;O0000355;P0283;5;976.1;0.05
OI00000918;O0000355;P0198;1;482.99;0.05
OI00000919;O0000355;P0022;1;966.72;0.0
OI00000920;O0000355;P0079;4;1624.05;0.0
OI00000921;O0000356;P0292;2;229.57;0.0
OI00000922;O0000356;P0023;2;391.14;0.0
OI00000923;O0000356;P0268;2;1075.86;0.2
OI00000924;O0000356;P0229;3;546.64;0.15
OI00000925;O0000357;P0131;5;94.19;0.05
OI00000926;O0000357;P0126;3;733.92;0.2
OI00000927;O0000357;P0085;3;1319.65;0.05
OI00000928;O0000358;P0178;4;740.3;0.0
OI00000929;O0000358;P0262;4;1409.98;0.1
OI00000930;O0000358;P0052;5;2658.68;0.1
OI00000931;O0000359;P0101;2;1364.41;0.1
OI00000932;O0000359;P0062;1;1453.69;0.0
OI00000933;O0000359;P0007;4;844.58;0.0
OI00000934;O0000360;P0126;3;825.56;0.05
OI00000935;O0000360;P0149;4;2292.3;0.0
OI00000936;O0000361;P0031;4;1691.93;0.1
OI00000937;O0000362;P0261;1;1868.33;0.1
OI00000938;O0000362;P0177;2;1871.77;0.0
OI00000939;O0000363;P0232;5;1558.64;0.0
OI00000940;O0000364;P0232;1;1476.23;0.0
OI00000941;O0000364;P0230;5;1379.18;0.1
OI00000942;O0000364;P0071;4;769.73;0.05
OI00000943;O0000364;P0081;1;343.74;0.05
OI00000944;O0000365;P0193;1;1028.03;0.1
OI00000945;O0000365;P0040;4;604.29;0.1
OI00000946;O0000365;P0191;1;347.45;0.0
OI00000947;O0000365;P0143;3;1565.48;0.1
OI00000948;O0000366;P0050;2;657.01;0.0
OI00000949;O0000367;P0125;2;1547.12;0.05
OI00000950;O0000367;P0062;2;1443.19;0.15
OI00000951;O0000368;P0075;5;420.29;0.0
OI00000952;O0000368;P0106;1;1205.97;0.2
OI00000953;O0000368;P0206;5;940.71;0.0
OI00000954;O0000369;P0021;1;531.59;0.0
OI00000955;O0000369;P0194;3;1035.56;0.05
OI00000956;O0000370;P0166;5;750.98;0.2
OI00000957;O0000370;P0118;5;210.17;0.15
OI00000958;O0000370;P0049;2;341.69;0.05
OI00000959;O0000371;P0173;5;979.71;0.1
OI00000960;O0000371;P0170;4;1259.64;0.05
OI00000961;O0000371;P0182;4;471.75;0.0
OI00000962;O0000371;P0114;2;347.91;0.0
OI00000963;O0000372;P0227;3;2682.35;0.05
OI00000964;O0000372;P0027;3;826.51;0.05
OI00000965;O0000373;P0136;1;904.41;0.05
OI00000966;O0000373;P0011;3;214.52;0.1
OI00000967;O0000374;P0207;3;2076.95;0.05
OI00000968;O0000375;P0184;1;1547.8;0.0
OI00000969;O0000375;P0124;1;1517.25;0.15
OI00000970;O0000376;P0060;3;688.95;0.05
OI00000971;O0000376;P0272;2;70.13;0.05
OI00000972;O0000376;P0273;4;Dec.78;0.0
OI00000973;O0000377;P0142;1;100.92;0.15
OI00000974;O0000377;P0296;2;1492.44;0.0
OI00000975;O0000377;P0274;3;143.79;0.05
OI00000976;O0000378;P0041;3;2262.95;0.15
OI00000977;O0000379;P0252;4;1475.08;0.1
OI00000978;O0000380;P0028;2;2042.28;0.1
OI00000979;O0000380;P0178;5;824.67;0.0
OI00000980;O0000380;P0247;5;1955.43;0.0
OI00000981;O0000381;P0193;2;1095.48;0.15
OI00000982;O0000382;P0012;1;1326.53;0.0
OI00000983;O0000382;P0160;2;250.32;0.0
OI00000984;O0000383;P0199;3;1255.21;0.0
OI00000985;O0000384;P0129;3;2338.33;0.0
OI00000986;O0000384;P0241;5;1066.22;0.1
OI00000987;O0000384;P0229;1;554.05;0.0
OI00000988;O0000384;P0266;5;371.41;0.15
OI00000989;O0000385;P0026;1;93.53;0.05
OI00000990;O0000385;P0069;4;1161.07;0.0
OI00000991;O0000385;P0179;1;1211.96;0.0
OI00000992;O0000386;P0182;1;553.57;0.1
OI00000993;O0000386;P0174;2;1016.33;0.05
OI00000994;O0000386;P0079;4;1578.61;0.0
OI00000995;O0000386;P0224;1;723.55;0.15
OI00000996;O0000387;P0025;4;258.45;0.15
OI00000997;O0000387;P0022;5;1041.3;0.05
OI00000998;O0000387;P0152;3;356.81;0.1
OI00000999;O0000387;P0167;2;935.38;0.0
OI00001000;O0000388;P0158;4;986.91;0.05
OI00001001;O0000388;P0024;2;1386.84;0.0
OI00001002;O0000388;P0095;3;906.94;0.1
OI00001003;O0000389;P0107;5;1369.88;0.05
OI00001004;O0000389;P0119;5;230.89;0.2
OI00001005;O0000389;P0116;4;370.1;0.0
OI00001006;O0000389;P0163;4;623.35;0.05
OI00001007;O0000390;P0124;4;1398.6;0.0
OI00001008;O0000390;P0219;2;536.95;0.15
OI00001009;O0000390;P0109;2;147.31;0.1
OI00001010;O0000390;P0051;4;1741.37;0.05
OI00001011;O0000391;P0150;1;1315.33;0.1
OI00001012;O0000391;P0241;3;1063.99;0.1
OI00001013;O0000391;P0005;5;152.45;0.0
OI00001014;O0000392;P0199;5;1218.87;0.1
OI00001015;O0000392;P0299;3;144.38;0.0
OI00001016;O0000393;P0035;3;1137.58;0.0
OI00001017;O0000393;P0043;5;284.94;0.05
OI00001018;O0000393;P0020;2;1995.9;0.0
OI00001019;O0000394;P0029;3;1860.56;0.0
OI00001020;O0000394;P0273;1;Dec.24;0.0
OI00001021;O0000394;P0262;5;1543.79;0.15
OI00001022;O0000394;P0001;3;1134.4;0.1
OI00001023;O0000395;P0126;4;851.89;0.05
OI00001024;O0000396;P0210;1;1220.38;0.1
OI00001025;O0000396;P0277;2;378.36;0.1
OI00001026;O0000397;P0006;5;985.6;0.0
OI00001027;O0000397;P0083;1;1679.19;0.1
OI00001028;O0000397;P0278;3;1176.17;0.0
OI00001029;O0000398;P0188;5;1561.38;0.0
OI00001030;O0000398;P0144;5;232.68;0.05
OI00001031;O0000398;P0082;5;945.99;0.2
OI00001032;O0000398;P0004;2;917.84;0.0
OI00001033;O0000399;P0252;1;1560.21;0.15
OI00001034;O0000399;P0047;4;1274.17;0.0
OI00001035;O0000400;P0273;1;Dec.62;0.05
OI00001036;O0000400;P0013;3;619.7;0.05
OI00001037;O0000401;P0276;2;1168.53;0.05
OI00001038;O0000402;P0289;5;1331.16;0.2
OI00001039;O0000402;P0048;3;1897.73;0.15
OI00001040;O0000402;P0207;3;2042.97;0.0
OI00001041;O0000403;P0134;4;464.38;0.05
OI00001042;O0000403;P0283;2;1089.95;0.0
OI00001043;O0000403;P0131;1;104.96;0.05
OI00001044;O0000403;P0192;1;2347.85;0.2
OI00001045;O0000404;P0269;4;426.46;0.0
OI00001046;O0000404;P0089;5;31.09;0.0
OI00001047;O0000404;P0263;5;212.86;0.0
OI00001048;O0000405;P0250;3;797.5;0.0
OI00001049;O0000405;P0265;3;73.39;0.05
OI00001050;O0000406;P0215;4;1120.79;0.0
OI00001051;O0000406;P0047;3;1085.5;0.1
OI00001052;O0000407;P0106;2;1271.09;0.05
OI00001053;O0000407;P0167;1;931.2;0.0
OI00001054;O0000408;P0277;5;385.23;0.1
OI00001055;O0000409;P0074;3;2218.82;0.15
OI00001056;O0000410;P0192;4;2427.42;0.05
OI00001057;O0000411;P0067;1;259.09;0.0
OI00001058;O0000412;P0111;5;210.75;0.0
OI00001059;O0000412;P0120;2;48.21;0.0
OI00001060;O0000412;P0023;3;401.14;0.0
OI00001061;O0000413;P0142;3;106.81;0.05
OI00001062;O0000413;P0038;4;156.39;0.15
OI00001063;O0000413;P0018;2;1969.25;0.15
OI00001064;O0000414;P0176;4;1322.13;0.0
OI00001065;O0000414;P0040;3;507.07;0.2
OI00001066;O0000414;P0178;1;792.08;0.0
OI00001067;O0000415;P0236;4;1769.77;0.0
OI00001068;O0000415;P0277;4;359.4;0.0
OI00001069;O0000415;P0078;3;1557.93;0.15
OI00001070;O0000416;P0263;4;256.48;0.0
OI00001071;O0000417;P0251;2;541.47;0.0
OI00001072;O0000417;P0013;1;574.25;0.15
OI00001073;O0000418;P0045;5;410.96;0.2
OI00001074;O0000418;P0258;5;2181.29;0.0
OI00001075;O0000419;P0215;2;1296.25;0.0
OI00001076;O0000420;P0089;3;35.9;0.1
OI00001077;O0000421;P0113;1;733.76;0.1
OI00001078;O0000421;P0118;2;228.47;0.2
OI00001079;O0000422;P0108;1;240.94;0.05
OI00001080;O0000422;P0130;3;1651.29;0.1
OI00001081;O0000422;P0300;4;1660.59;0.05
OI00001082;O0000422;P0025;1;308.21;0.0
OI00001083;O0000423;P0104;2;719.86;0.05
OI00001084;O0000423;P0060;2;683.06;0.15
OI00001085;O0000423;P0128;5;1027.76;0.1
OI00001086;O0000423;P0205;1;1127.84;0.1
OI00001087;O0000424;P0277;4;373.26;0.1
OI00001088;O0000425;P0191;5;364.91;0.0
OI00001089;O0000426;P0091;5;2458.79;0.0
OI00001090;O0000426;P0060;2;754.62;0.0
OI00001091;O0000426;P0288;1;972.08;0.0
OI00001092;O0000427;P0202;5;408.59;0.0
