Customer_ID;Country;Segment;Signup_Date
C00691;Romania;Small Business;16.12.2024
C00692;Romania;Small Business;06.06.2026
C00693;Romania;Small Business;17.01.2023
C00694;Spain;Small Business;06.01.2023
C00695;Romania;Consumer;10.02.2026
C00696;France;Consumer;14.02.2025
C00697;Germany;Small Business;24.02.2025
C00698;Romania;Consumer;04.09.2024
C00699;Romania;Consumer;26.09.2024
C00700;United Kingdom;Consumer;27.05.2025
C00701;United Kingdom;Small Business;02.11.2023
C00702;Romania;Small Business;18.08.2023
C00703;Romania;Corporate;13.06.2026
C00704;United Kingdom;Consumer;12.01.2023
C00705;Romania;Consumer;30.08.2023
C00706;Spain;Consumer;19.07.2025
C00707;Romania;Small Business;26.12.2024
C00708;Romania;Consumer;16.02.2024
C00709;Germany;Corporate;28.05.2023
C00710;Germany;Consumer;13.04.2024
C00711;Germany;Small Business;13.03.2023
C00712;Romania;Small Business;07.12.2024
C00713;Netherlands;Consumer;14.09.2024
C00714;Germany;Small Business;19.03.2026
C00715;Romania;Consumer;23.10.2025
C00716;Romania;Small Business;22.08.2024
C00717;Romania;Small Business;08.11.2024
C00718;Germany;Consumer;29.05.2025
C00719;Romania;Consumer;10.01.2024
C00720;United Kingdom;Corporate;05.02.2025
C00721;Romania;Corporate;22.01.2023
C00722;Netherlands;Consumer;12.04.2026
C00723;Romania;Corporate;15.04.2026
C00724;Italy;Consumer;09.02.2026
C00725;Romania;Consumer;28.09.2023
C00726;Romania;Consumer;02.10.2025
C00727;Italy;Consumer;03.01.2025
C00728;United Kingdom;Consumer;08.06.2026
C00729;France;Small Business;21.05.2024
C00730;Romania;Consumer;05.05.2023
C00731;United Kingdom;Consumer;22.04.2026
C00732;Italy;Small Business;06.08.2023
C00733;United Kingdom;Small Business;19.02.2023
C00734;Romania;Corporate;24.05.2023
C00735;United Kingdom;Consumer;16.05.2026
C00736;United Kingdom;Small Business;08.11.2024
C00737;Netherlands;Consumer;18.05.2023
C00738;Romania;Consumer;21.05.2024
C00739;Romania;Small Business;27.06.2024
C00740;France;Consumer;19.10.2025
C00741;Germany;Small Business;08.10.2023
C00742;France;Consumer;29.05.2023
C00743;Romania;Consumer;04.07.2024
C00744;Romania;Consumer;08.06.2023
C00745;France;Consumer;30.06.2024
C00746;Romania;Consumer;27.06.2024
C00747;Romania;Consumer;13.09.2023
C00748;United Kingdom;Consumer;03.05.2023
C00749;France;Small Business;08.12.2025
C00750;Italy;Consumer;14.01.2023
C00751;Romania;Consumer;10.10.2024
C00752;Romania;Consumer;25.01.2023
C00753;Spain;Consumer;23.10.2025
C00754;Romania;Consumer;23.05.2024
C00755;Romania;Small Business;06.06.2026
C00756;Romania;Small Business;11.03.2023
C00757;Germany;Consumer;28.02.2024
C00758;Italy;Small Business;18.05.2024
C00759;France;Consumer;29.03.2023
C00760;United Kingdom;Consumer;12.07.2024
C00761;Romania;Consumer;08.08.2024
C00762;Romania;Consumer;22.07.2024
C00763;Romania;Consumer;11.11.2024
C00764;Romania;Consumer;02.09.2023
C00765;Romania;Consumer;01.11.2023
C00766;Romania;Consumer;28.09.2024
C00767;Romania;Consumer;01.04.2025
C00768;Germany;Small Business;15.05.2024
C00769;United Kingdom;Small Business;06.08.2024
C00770;Romania;Consumer;16.06.2026
C00771;Germany;Consumer;04.04.2025
C00772;France;Consumer;27.02.2023
C00773;France;Small Business;05.04.2024
C00774;France;Consumer;10.03.2023
C00775;Romania;Consumer;21.01.2026
C00776;Italy;Corporate;18.11.2025
C00777;Romania;Consumer;17.08.2024
C00778;Romania;Consumer;06.12.2023
C00779;Romania;Small Business;06.07.2025
C00780;Romania;Corporate;23.08.2023
C00781;Romania;Consumer;09.09.2025
C00782;Romania;Consumer;20.01.2026
C00783;France;Consumer;18.08.2023
C00784;Romania;Consumer;10.11.2024
C00785;Romania;Consumer;17.07.2023
C00786;Romania;Consumer;24.02.2025
C00787;Romania;Consumer;11.05.2025
C00788;Romania;Small Business;11.01.2023
C00789;Romania;Corporate;20.04.2026
C00790;Romania;Small Business;29.11.2023
C00791;France;Consumer;14.08.2024
C00792;Spain;Consumer;27.11.2023
C00793;Germany;Consumer;01.03.2026
C00794;United Kingdom;Consumer;28.08.2025
C00795;Italy;Consumer;16.06.2026
C00796;Netherlands;Small Business;06.05.2024
C00797;United Kingdom;Consumer;18.12.2024
C00798;Italy;Consumer;06.01.2025
C00799;Spain;Consumer;21.10.2023
C00800;France;Corporate;04.04.2026
C00801;Romania;Small Business;07.01.2026
C00802;Romania;Consumer;10.06.2026
C00803;Romania;Consumer;06.08.2024
C00804;Romania;Corporate;12.06.2023
C00805;Germany;Consumer;22.07.2023
C00806;Romania;Consumer;10.12.2024
C00807;Germany;Small Business;11.06.2025
C00808;Germany;Small Business;23.07.2025
C00809;Italy;Consumer;24.09.2025
C00810;Romania;Corporate;11.12.2025
C00811;Romania;Consumer;20.03.2026
C00812;France;Consumer;08.04.2024
C00813;Italy;Consumer;18.07.2025
C00814;Netherlands;Consumer;22.12.2023
C00815;Italy;Consumer;30.05.2025
C00816;Italy;Small Business;11.03.2023
C00817;Romania;Small Business;12.09.2023
C00818;Romania;Consumer;26.11.2024
C00819;Romania;Small Business;07.03.2026
C00820;Germany;Corporate;03.02.2025
C00821;Spain;Consumer;17.12.2024
C00822;Romania;Small Business;07.06.2025
C00823;Germany;Corporate;04.02.2026
C00824;;Small Business;14.01.2025
C00825;Romania;Consumer;30.07.2025
C00826;Romania;Small Business;06.06.2024
C00827;Romania;Small Business;23.06.2026
C00828;Spain;Consumer;13.09.2024
C00829;Romania;Consumer;13.02.2026
C00830;Italy;Consumer;19.05.2026
C00831;United Kingdom;Consumer;31.01.2026
C00832;Romania;Consumer;24.02.2024
C00833;Romania;Consumer;21.04.2024
C00834;France;Small Business;27.09.2025
C00835;Romania;Small Business;31.03.2026
C00836;Spain;Consumer;14.02.2025
C00837;Romania;Consumer;18.09.2025
C00838;United Kingdom;Consumer;20.07.2024
C00839;France;Consumer;29.12.2025
C00840;Romania;Consumer;12.06.2024
C00841;Romania;Consumer;04.03.2025
C00842;Netherlands;Corporate;16.11.2024
C00843;Romania;Consumer;03.12.2025
C00844;Romania;Consumer;17.10.2025
C00845;Romania;Small Business;06.12.2025
C00846;Romania;Consumer;05.06.2023
C00847;France;Consumer;10.11.2023
C00848;France;Consumer;07.03.2026
C00849;;Small Business;16.06.2023
C00850;Italy;Consumer;14.09.2025
C00851;Romania;Small Business;20.03.2025
C00852;Romania;Consumer;21.03.2024
C00853;Germany;Small Business;18.02.2023
C00854;Netherlands;Consumer;13.01.2023
C00855;Romania;Small Business;12.02.2026
C00856;Romania;Small Business;15.05.2023
C00857;Germany;Consumer;08.08.2025
C00858;France;Small Business;04.07.2023
C00859;Romania;Small Business;21.05.2024
C00860;Romania;Consumer;13.05.2023
C00861;France;Small Business;23.03.2025
C00862;Romania;Consumer;12.05.2023
C00863;Romania;Consumer;10.03.2025
C00864;Romania;Consumer;10.05.2026
C00865;Romania;Consumer;04.08.2025
C00866;Romania;Consumer;20.04.2025
C00867;Italy;Consumer;02.03.2026
C00868;United Kingdom;Consumer;13.11.2025
C00869;United Kingdom;Consumer;24.07.2025
C00870;Netherlands;Consumer;19.12.2024
C00871;Romania;Consumer;12.05.2024
C00872;Romania;Corporate;01.03.2025
C00873;Spain;Small Business;16.05.2023
C00874;Romania;Consumer;29.01.2026
C00875;United Kingdom;Consumer;03.02.2026
C00876;France;Consumer;01.12.2023
C00877;Romania;Consumer;23.08.2025
C00878;Romania;Consumer;05.06.2025
C00879;Romania;Small Business;25.12.2025
C00880;Romania;Consumer;21.02.2026
C00881;Romania;Consumer;06.08.2025
C00882;Romania;Small Business;09.04.2026
C00883;France;Consumer;19.02.2024
C00884;Spain;Small Business;20.07.2024
C00885;France;Corporate;29.12.2025
C00886;Romania;Consumer;20.12.2023
C00887;Romania;Small Business;04.10.2024
C00888;Romania;Small Business;27.07.2023
C00889;Romania;Consumer;26.11.2023
C00890;Spain;Consumer;11.05.2025
C00891;Romania;Small Business;17.11.2023
C00892;Romania;Consumer;19.10.2024
C00893;Italy;Consumer;30.07.2024
C00894;Romania;Consumer;23.02.2025
C00895;Romania;Consumer;26.11.2023
C00896;Romania;Consumer;10.09.2024
C00897;United Kingdom;Corporate;08.02.2023
C00898;France;Consumer;23.10.2024
C00899;Romania;Consumer;15.05.2023
C00900;Spain;Small Business;18.07.2025
C00901;Italy;Consumer;19.12.2025
C00902;Italy;Small Business;27.05.2024
C00903;Romania;Consumer;31.01.2026
C00904;Romania;Consumer;15.05.2024
C00905;Italy;Consumer;19.01.2026
C00906;Romania;Corporate;25.10.2024
C00907;United Kingdom;Corporate;07.12.2024
C00908;France;Consumer;05.06.2024
C00909;Romania;Consumer;08.04.2026
C00910;France;Consumer;20.06.2025
C00911;Spain;Corporate;28.09.2024
C00912;United Kingdom;Small Business;12.10.2025
C00913;Romania;Consumer;13.08.2024
C00914;Italy;Small Business;23.01.2026
C00915;Germany;Consumer;28.08.2024
C00916;France;Consumer;30.10.2025
C00917;Italy;Consumer;21.11.2023
C00918;France;Consumer;23.12.2024
C00919;Romania;Consumer;21.02.2025
C00920;Romania;Consumer;03.11.2024
C00921;Romania;Small Business;26.07.2024
C00922;Germany;Corporate;02.01.2023
C00923;Germany;Consumer;03.10.2023
C00924;Germany;Consumer;08.08.2023
C00925;Romania;Small Business;01.11.2025
C00926;France;Consumer;08.04.2023
C00927;Spain;Small Business;01.09.2025
C00928;Romania;Consumer;24.03.2024
C00929;France;Consumer;07.07.2025
C00930;United Kingdom;Small Business;03.10.2023
C00931;Germany;Consumer;15.06.2025
C00932;Romania;Consumer;19.06.2026
C00933;France;Consumer;05.10.2024
C00934;Netherlands;Small Business;13.12.2024
C00935;United Kingdom;Corporate;21.02.2025
C00936;Spain;Consumer;03.04.2024
C00937;Netherlands;Consumer;03.12.2024
C00938;Romania;Consumer;31.03.2025
C00939;United Kingdom;Small Business;01.02.2023
C00940;Romania;Consumer;01.08.2024
C00941;Netherlands;Consumer;03.11.2024
C00942;Romania;Consumer;24.09.2023
C00943;Romania;Consumer;23.08.2024
C00944;Italy;Consumer;18.05.2024
C00945;Romania;Consumer;08.12.2024
C00946;France;Consumer;01.01.2024
C00947;Romania;Consumer;19.02.2026
C00948;Netherlands;Consumer;24.03.2025
C00949;Italy;Consumer;10.03.2025
C00950;;Consumer;07.11.2025
C00951;France;Consumer;28.01.2023
C00952;Romania;Consumer;02.12.2023
C00953;Germany;Consumer;19.08.2023
C00954;United Kingdom;Consumer;03.03.2025
C00955;Italy;Consumer;12.03.2024
C00956;Romania;Consumer;23.06.2025
C00957;Romania;Small Business;17.04.2026
C00958;United Kingdom;Consumer;17.04.2024
C00959;Germany;Consumer;26.02.2024
C00960;Germany;Small Business;14.09.2024
C00961;Romania;Consumer;16.09.2024
C00962;Romania;Corporate;02.04.2024
C00963;Italy;Consumer;17.03.2024
C00964;Romania;Small Business;20.04.2024
C00965;Romania;Small Business;13.09.2024
C00966;Spain;Consumer;23.07.2024
C00967;Romania;Consumer;05.08.2024
C00968;France;Small Business;12.01.2024
C00969;Romania;Consumer;19.03.2025
C00970;Italy;Consumer;15.09.2024
C00971;France;Corporate;20.10.2023
C00972;Italy;Small Business;17.08.2025
C00973;Romania;Corporate;28.01.2026
C00974;Germany;Small Business;18.05.2024
C00975;France;Small Business;28.10.2024
C00976;ROMANIA;Small Business;07.02.2024
C00977;Romania;Consumer;06.10.2023
C00978;Romania;Small Business;17.03.2024
C00979;Spain;Consumer;27.07.2024
C00980;United Kingdom;Consumer;20.07.2024
C00981;United Kingdom;Consumer;06.02.2025
C00982;France;Consumer;19.12.2023
C00983;Germany;Corporate;24.11.2024
C00984;Romania;Consumer;18.05.2023
C00985;Romania;Consumer;23.04.2026
C00986;United Kingdom;Consumer;12.01.2024
C00987;Romania;Consumer;18.02.2024
C00988;Italy;Consumer;25.07.2023
C00989;France;Small Business;26.04.2024
C00990;Romania;Consumer;28.05.2026
C00991;Germany;Consumer;30.01.2025
C00992;Romania;Consumer;30.01.2025
C00993;Netherlands;Consumer;02.03.2024
C00994;Spain;;01.10.2025
C00995;Spain;Small Business;13.03.2024
C00996;Romania;Small Business;10.10.2025
C00997;Romania;Small Business;12.06.2026
C00998;Romania;Consumer;02.08.2023
C00999;Romania;Consumer;02.09.2025
C01000;Romania;Corporate;04.06.2023
C01001;Romania;Corporate;05.07.2025
C01002;Netherlands;Consumer;11.11.2023
C01003;Romania;Small Business;17.01.2025
C01004;Romania;Consumer;12.04.2025
C01005;Italy;Consumer;09.02.2024
C01006;Germany;Corporate;30.12.2025
C01007;France;Corporate;03.03.2026
C01008;United Kingdom;Corporate;06.10.2023
C01009;Italy;Consumer;30.07.2025
C01010;United Kingdom;Consumer;08.05.2025
C01011;Germany;Small Business;25.11.2023
C01012;United Kingdom;Small Business;07.11.2025
C01013;Romania;Consumer;25.01.2024
C01014;Romania;Consumer;23.11.2023
C01015;Romania;Consumer;25.06.2025
C01016;Romania;Consumer;02.06.2023
C01017;France;Small Business;16.03.2026
C01018;Romania;Consumer;05.05.2024
C01019;Romania;Consumer;17.09.2024
C01020;Romania;Consumer;16.05.2025
C01021;Italy;Consumer;26.01.2026
C01022;Romania;Consumer;09.09.2025
C01023;United Kingdom;Consumer;02.05.2024
C01024;Italy;Small Business;14.08.2025
C01025;Romania;Consumer;19.05.2024
C01026;France;Consumer;21.10.2024
C01027;Romania;Consumer;25.05.2025
C01028;Romania;Consumer;03.12.2024
C01029;United Kingdom;Consumer;06.03.2023
C01030;Spain;Small Business;26.02.2023
C01031;Romania;Consumer;27.06.2023
C01032;Germany;Consumer;17.04.2023
C01033;Romania;Consumer;18.07.2025
C01034;Germany;Consumer;03.09.2023
C01035;United Kingdom;Consumer;05.11.2023
C01036;United Kingdom;Consumer;06.02.2024
C01037;United Kingdom;Consumer;12.08.2023
C01038;Romania;Consumer;24.04.2023
C01039;United Kingdom;Small Business;02.09.2023
C01040;United Kingdom;Consumer;14.10.2023
C01041;United Kingdom;Corporate;18.04.2023
C01042;Romania;Consumer;26.08.2023
C01043;;Consumer;11.03.2024
C01044;Romania;Small Business;15.07.2023
C01045;Romania;Consumer;12.04.2026
C01046;Romania;Corporate;30.09.2025
C01047;Romania;Corporate;02.04.2025
C01048;France;Small Business;26.01.2025
C01049;Romania;Consumer;03.06.2025
C01050;Italy;Corporate;16.04.2026
C01051;Germany;Consumer;08.11.2024
C01052;France;Small Business;03.09.2023
C01053;Romania;Consumer;31.07.2024
C01054;Germany;Corporate;20.02.2026
C01055;United Kingdom;Small Business;16.03.2025
C01056;Spain;Consumer;20.03.2025
C01057;Germany;Corporate;03.05.2023
C01058;Germany;Small Business;30.10.2025
C01059;Germany;Corporate;01.07.2025
C01060;France;Consumer;01.04.2024
C01061;Romania;Consumer;01.03.2024
C01062;Germany;Small Business;06.01.2025
C01063;Germany;Consumer;25.08.2025
C01064;Spain;Small Business;02.10.2024
C01065;Germany;Small Business;28.12.2025
C01066;Romania;Consumer;20.09.2023
C01067;Netherlands;Small Business;30.05.2025
C01068;Romania;Consumer;18.11.2025
C01069;Romania;Small Business;21.06.2025
C01070;Romania;Small Business;01.03.2024
C01071;Romania;Consumer;14.08.2024
C01072;Romania;Consumer;18.08.2024
C01073;Romania;Consumer;29.01.2024
C01074;France;Consumer;19.06.2023
C01075;France;Small Business;27.08.2023
C01076;Romania;Consumer;25.03.2025
C01077;Germany;Consumer;14.10.2023
C01078;Romania;Consumer;06.10.2025
C01079;Spain;Small Business;08.10.2025
C01080;Romania;Small Business;07.06.2024
C01081;United Kingdom;Consumer;10.04.2024
C01082;Romania;Consumer;02.06.2026
C01083;United Kingdom;Consumer;17.01.2023
C01084;Romania;Consumer;25.11.2023
C01085;France;Consumer;31.05.2025
C01086;Romania;Small Business;19.01.2026
C01087;Spain;Consumer;08.08.2024
C01088;Germany;Consumer;09.07.2025
C01089;France;Consumer;05.10.2023
C01090;Italy;Small Business;29.03.2026
C01091;Netherlands;Consumer;13.01.2025
C01092;Romania;Consumer;03.08.2025
C01093;Romania;Small Business;13.08.2023
C01094;Romania;Consumer;23.09.2024
C01095;Romania;Small Business;17.07.2025
C01096;Germany;Small Business;11.06.2024
C01097;Netherlands;Small Business;10.05.2026
C01098;Netherlands;Consumer;24.11.2025
C01099;Germany;Consumer;14.06.2023
C01100;United Kingdom;Small Business;08.12.2025
C01101;Italy;Consumer;03.05.2024
C01102;Spain;Consumer;21.01.2025
C01103;Romania;Consumer;05.06.2024
C01104;Germany;Consumer;14.06.2025
C01105;Italy;Consumer;01.07.2024
C01106;Romania;Corporate;13.08.2024
C01107;Romania;Small Business;13.01.2025
C01108;Netherlands;Consumer;06.10.2023
C01109;Netherlands;Corporate;28.06.2024
C01110;Spain;Small Business;05.03.2023
C01111;France;Consumer;16.03.2023
C01112;Romania;Small Business;14.04.2025
C01113;Romania;Consumer;21.12.2023
C01114;Germany;Consumer;03.05.2025
C01115;Germany;Consumer;27.08.2025
C01116;Germany;Consumer;28.04.2025
C01117;United Kingdom;Consumer;21.06.2024
C01118;Romania;Consumer;18.12.2024
C01119;France;Consumer;25.09.2025
C01120;Romania;Consumer;12.03.2024
C01121;Romania;Consumer;16.06.2024
C01122;Romania;Small Business;05.11.2023
C01123;Romania;Small Business;14.09.2023
C01124;Italy;Consumer;25.03.2023
C01125;Romania;Small Business;01.04.2023
C01126;Romania;Consumer;08.07.2023
C01127;France;Consumer;08.09.2025
C01128;Germany;Consumer;12.03.2025
C01129;Romania;Consumer;23.04.2023
C01130;Romania;Consumer;07.09.2025
C01131;Romania;Small Business;04.03.2026
C01132;United Kingdom;Small Business;20.05.2026
C01133;Romania;Corporate;18.04.2023
C01134;Romania;Corporate;29.10.2024
C01135;Romania;Consumer;04.11.2025
C01136;Germany;Consumer;02.11.2023
C01137;Romania;Consumer;01.02.2025
C01138;Italy;Consumer;26.04.2023
C01139;Romania;Small Business;20.01.2024
C01140;Germany;Consumer;04.06.2026
C01141;Romania;Consumer;15.07.2025
C01142;Romania;Consumer;30.11.2023
C01143;Romania;Small Business;16.06.2026
C01144;France;Consumer;16.09.2023
C01145;Italy;Small Business;29.04.2024
C01146;Romania;Consumer;20.07.2024
C01147;Romania;Consumer;11.03.2025
C01148;Spain;Consumer;01.12.2023
C01149;Germany;Small Business;29.11.2023
C01150;Romania;Small Business;05.05.2025
C01151;Romania;Consumer;19.09.2023
C01152;United Kingdom;Consumer;01.07.2023
C01153;United Kingdom;Consumer;10.07.2023
C01154;Germany;Consumer;23.02.2024
C01155;Spain;Consumer;11.02.2023
C01156;Germany;Consumer;14.02.2023
C01157;Romania;Small Business;12.07.2025
C01158;Romania;Small Business;21.11.2024
C01159;Romania;Small Business;06.07.2023
C01160;Romania;Small Business;22.11.2023
C01161;Romania;Corporate;12.05.2025
C01162;Romania;Corporate;20.10.2025
C01163;United Kingdom;Consumer;14.01.2026
C01164;Romania;Consumer;05.10.2023
C01165;Romania;Consumer;16.12.2025
C01166;United Kingdom;Small Business;28.06.2024
C01167;United Kingdom;Consumer;17.01.2024
C01168;France;Consumer;06.01.2025
C01169;France;Consumer;08.06.2023
C01170;United Kingdom;Consumer;14.08.2024
C01171;Romania;Consumer;19.07.2024
C01172;Romania;Small Business;30.01.2025
C01173;Germany;Consumer;20.08.2023
C01174;Romania;Small Business;21.03.2023
C01175;Romania;Consumer;21.04.2024
C01176;Romania;Small Business;08.06.2026
C01177;Romania;Consumer;26.12.2024
C01178;Romania;Consumer;29.11.2024
C01179;Romania;Corporate;02.04.2025
C01180;Italy;Corporate;10.10.2024
C01181;Spain;Small Business;06.10.2023
