Return_ID;Order_ID;Return_Date;Returned_Quantity;Return_Reason
R002233;O0033821;24.12.2025;3;Customer Changed Mind
R002234;O0036997;24.09.2025;2;Customer Changed Mind
R002235;O0049041;26.12.2025;2;Late Delivery
R002236;O0010157;01.10.2025;3;Customer Changed Mind
R002237;O0018048;06.01.2026;2;Customer Changed Mind
R002238;O0007877;30.03.2026;3;Other
R002239;O0049363;19.09.2025;2;Late Delivery
R002240;O0013580;10.07.2026;3;Wrong Item
R002241;O0013674;06.07.2026;1;Late Delivery
R002242;O0052532;03.07.2025;1;Damaged
R002243;O0030490;17.05.2026;1;Wrong Item
R002244;O0031619;07.03.2025;3;Customer Changed Mind
R002245;O0033882;01.05.2025;3;Wrong Item
R002246;O0000190;13.07.2025;2;Damaged
R002247;O0034795;03.03.2026;3;Damaged
R002248;O0000451;19.04.2026;1;Other
R002249;O0047768;04.02.2026;1;Damaged
R002250;O0030477;19.03.2025;3;Wrong Item
R002251;O0048194;08.10.2025;3;Late Delivery
R002252;O0023041;06.10.2025;3;Other
R002253;O0034295;06.03.2025;2;Other
R002254;O0034730;13.07.2026;1;Other
R002255;O0024421;23.05.2026;1;Late Delivery
R002256;O0031025;20.04.2025;3;Wrong Item
R002257;O0045784;12.07.2025;2;Other
R002258;O0027632;22.03.2025;1;Damaged
R002259;O0035732;11.11.2025;3;Other
R002260;O0041672;06.05.2026;2;Customer Changed Mind
R002261;O0021401;11.10.2025;2;Customer Changed Mind
R002262;O0028951;16.09.2025;1;Damaged
R002263;O0052365;27.02.2025;3;Wrong Item
R002264;O0058350;06.06.2025;1;Damaged
R002265;O0005840;10.01.2026;2;Damaged
R002266;O0038728;15.04.2025;3;Customer Changed Mind
R002267;O0019375;20.02.2025;3;Customer Changed Mind
R002268;O0033056;17.06.2026;2;Damaged
R002269;O0019681;19.02.2025;3;Customer Changed Mind
R002270;O0038357;24.04.2025;3;Late Delivery
R002271;O0018399;17.01.2026;1;Late Delivery
R002272;O0019071;13.02.2025;1;Other
R002273;O0058568;24.01.2026;2;Customer Changed Mind
R002274;O0046628;08.10.2025;3;Damaged
R002275;O0015633;14.03.2025;1;Wrong Item
R002276;O0019458;02.06.2025;3;Customer Changed Mind
R002277;O0000703;07.08.2025;1;Damaged
R002278;O0039064;15.06.2026;1;Wrong Item
R002279;O0057452;09.09.2025;3;Customer Changed Mind
R002280;O0021954;17.11.2025;3;Damaged
R002281;O0037641;08.03.2026;3;Customer Changed Mind
R002282;O0017238;27.11.2025;2;Damaged
R002283;O0045695;11.04.2025;2;Damaged
R002284;O0020797;29.12.2025;3;Other
R002285;O0042453;14.03.2025;1;Damaged
R002286;O0057825;21.05.2026;1;Late Delivery
R002287;O0049000;09.04.2025;1;Late Delivery
R002288;O0010039;06.04.2025;3;Late Delivery
R002289;O0021475;01.05.2025;3;Damaged
R002290;O0000329;14.05.2025;2;Damaged
R002291;O0023312;10.05.2025;2;Customer Changed Mind
R002292;O0027268;10.12.2025;1;Customer Changed Mind
R002293;O0040157;24.09.2025;3;Late Delivery
R002294;O0025145;09.12.2025;1;Customer Changed Mind
R002295;O0055746;10.06.2026;3;Wrong Item
R002296;O0021998;01.10.2025;3;Damaged
R002297;O0059888;25.11.2025;1;Late Delivery
R002298;O0038458;13.05.2025;2;Wrong Item
R002299;O0028681;09.05.2025;1;Customer Changed Mind
R002300;O0010538;09.03.2026;3;Damaged
R002301;O0020385;26.03.2026;2;Wrong Item
R002302;O0041585;08.05.2026;2;Customer Changed Mind
R002303;O0055991;14.08.2025;1;Damaged
R002304;O0023538;07.05.2025;3;Damaged
R002305;O0012292;01.07.2026;3;Customer Changed Mind
R002306;O0054525;25.02.2025;2;Customer Changed Mind
R002307;O0016188;05.07.2025;1;Late Delivery
R002308;O0059684;04.09.2025;2;Customer Changed Mind
R002309;O0018559;11.02.2026;2;Customer Changed Mind
R002310;O0049433;01.05.2026;2;Customer Changed Mind
R002311;O0059117;12.04.2026;1;Customer Changed Mind
R002312;O0053666;29.11.2025;2;Damaged
R002313;O0045478;02.09.2025;2;Damaged
R002314;O0005052;06.09.2025;3;Customer Changed Mind
R002315;O0031202;09.03.2026;2;Customer Changed Mind
R002316;O0023673;20.07.2025;-1;Customer Changed Mind
R002317;O0048201;21.10.2025;2;Late Delivery
R002318;O0005846;12.04.2025;2;Damaged
R002319;O0033069;07.06.2025;1;Damaged
R002320;O0018024;07.06.2025;3;Customer Changed Mind
R002321;O0058533;26.05.2025;2;Other
R002322;O0058901;05.10.2025;1;Damaged
R002323;O0011743;12.05.2026;1;Customer Changed Mind
R002324;O0039330;07.10.2025;3;Customer Changed Mind
R002325;O0040115;21.09.2025;2;Other
R002326;O0026299;06.05.2025;3;Customer Changed Mind
R002327;O0013313;11.07.2026;1;Wrong Item
R002328;O0050396;09.07.2026;2;Damaged
R002329;O0013249;03.10.2025;1;Customer Changed Mind
R002330;O0011873;29.04.2026;3;Wrong Item
R002331;O9999999;01.11.2025;2;Damaged
R002332;O0029340;25.06.2026;3;Wrong Item
R002333;O0014283;11.07.2025;2;Other
R002334;O0025507;09.08.2025;2;Wrong Item
R002335;O0012146;01.12.2025;1;Other
R002336;O0004522;09.03.2025;2;Customer Changed Mind
R002337;O0020277;06.05.2025;3;Damaged
R002338;O0028811;20.07.2025;2;Customer Changed Mind
R002339;O0006743;31.12.2025;3;Customer Changed Mind
R002340;O0012770;21.02.2026;2;Customer Changed Mind
R002341;O0046576;19.09.2025;1;Wrong Item
R002342;O0006231;15.09.2025;2;Late Delivery
R002343;O0031624;08.09.2025;2;Late Delivery
R002344;O0025559;17.01.2026;1;Customer Changed Mind
R002345;O0003996;24.12.2025;2;Customer Changed Mind
R002346;O0001470;08.01.2026;1;Wrong Item
R002347;O0052486;29.06.2025;1;Late Delivery
R002348;O0021477;12.07.2026;1;Customer Changed Mind
R002349;O0042135;08.03.2026;2;Customer Changed Mind
R002350;O0001719;21.04.2025;3;Wrong Item
R002351;O0006507;23.08.2025;2;Late Delivery
R002352;O0008790;21.08.2025;1;Late Delivery
R002353;O0034957;14.05.2025;1;Customer Changed Mind
R002354;O0012108;03.10.2025;3;Damaged
R002355;O0027827;13.05.2025;3;Wrong Item
R002356;O0021276;04.05.2025;1;Late Delivery
R002357;O0048658;04.09.2025;1;Damaged
R002358;O0054308;08.04.2026;3;Damaged
R002359;O0027931;29.10.2025;1;Customer Changed Mind
R002360;O0042468;15.12.2025;2;Customer Changed Mind
R002361;O0010052;13.12.2025;1;Wrong Item
R002362;O0043104;06.02.2025;1;Damaged
R002363;O0018498;18.02.2025;3;Customer Changed Mind
R002364;O0023752;17.07.2025;2;Wrong Item
R002365;O0022110;26.03.2026;1;Wrong Item
R002366;O0006953;30.10.2025;1;Wrong Item
R002367;O0025873;02.09.2025;1;Wrong Item
R002368;O0019881;02.08.2025;1;Late Delivery
R002369;O0059629;17.10.2025;1;Customer Changed Mind
R002370;O0037186;09.05.2026;2;Customer Changed Mind
R002371;O0021916;04.02.2025;2;Damaged
R002372;O0018910;09.04.2025;2;Wrong Item
R002373;O0045408;27.01.2026;2;Customer Changed Mind
R002374;O0008766;05.05.2026;1;Customer Changed Mind
R002375;O0055583;03.01.2026;1;Other
R002376;O0019757;14.05.2026;3;Customer Changed Mind
R002377;O0058194;12.02.2026;2;Late Delivery
R002378;O0020556;30.09.2025;3;Customer Changed Mind
R002379;O0034409;07.07.2025;2;Customer Changed Mind
R002380;O0022251;07.02.2025;3;Damaged
R002381;O0012839;14.07.2026;3;Customer Changed Mind
R002382;O0007573;02.02.2025;3;Damaged
R002383;O0038459;20.04.2025;3;Customer Changed Mind
R002384;O0058316;17.05.2026;2;Damaged
R002385;O0018814;17.10.2025;3;Customer Changed Mind
R002386;O0012803;15.02.2025;1;Customer Changed Mind
R002387;O0012182;02.08.2025;3;Late Delivery
R002388;O0034159;21.11.2025;1;Customer Changed Mind
R002389;O0001696;26.12.2025;3;Damaged
R002390;O0015002;09.04.2025;3;Customer Changed Mind
R002391;O0029568;16.01.2026;2;Customer Changed Mind
R002392;O0040510;13.02.2026;3;Late Delivery
R002393;O0058017;02.04.2025;2;Other
R002394;O0010216;18.12.2025;3;Damaged
R002395;O0008162;08.03.2026;3;Customer Changed Mind
R002396;O0045357;27.12.2025;1;Damaged
R002397;O0032268;05.02.2026;2;Other
R002398;O0003235;11.05.2025;2;Customer Changed Mind
R002399;O0003386;26.03.2025;2;Customer Changed Mind
R002400;O0011612;23.05.2025;3;Other
R002401;O0031054;14.11.2025;2;Customer Changed Mind
R002402;O0056897;19.10.2025;2;Damaged
R002403;O0020348;16.03.2025;3;Customer Changed Mind
R002404;O0040653;10.05.2025;2;Other
R002405;O0002249;05.03.2026;2;Customer Changed Mind
R002406;O0030598;21.06.2026;2;Late Delivery
R002407;O0057824;24.06.2026;2;Wrong Item
R002408;O0006365;24.05.2026;3;Other
R002409;O0020525;12.08.2025;1;Customer Changed Mind
R002410;O0031282;18.07.2025;3;Other
R002411;O0039680;08.10.2025;1;Other
R002412;O0044449;23.11.2025;2;Customer Changed Mind
R002413;O0025513;18.09.2025;3;Customer Changed Mind
R002414;O0032033;12.03.2025;1;Damaged
R002415;O0057094;08.12.2025;3;Customer Changed Mind
R002416;O0000390;25.05.2026;2;Damaged
R002417;O0047297;06.05.2025;2;Customer Changed Mind
R002418;O0059138;05.01.2026;2;Other
R002419;O0027533;24.03.2025;3;Customer Changed Mind
R002420;O0037901;01.06.2026;2;Other
R002421;O0013675;22.04.2026;3;Wrong Item
R002422;O0002661;15.02.2025;3;Damaged
R002423;O0027913;15.12.2025;1;Customer Changed Mind
R002424;O0053867;26.03.2025;3;Other
R002425;O0034976;20.02.2025;2;Damaged
R002426;O0032180;27.03.2026;3;Late Delivery
R002427;O0007513;05.11.2025;-1;Customer Changed Mind
R002428;O0000568;15.03.2025;1;Wrong Item
R002429;O0029748;15.08.2025;1;Customer Changed Mind
R002430;O0038503;13.03.2025;1;Customer Changed Mind
R002431;O0023485;18.09.2025;2;Customer Changed Mind
R002432;O0044450;04.03.2025;3;Wrong Item
R002433;O0056568;15.08.2025;2;Customer Changed Mind
R002434;O0022689;15.08.2025;1;Damaged
R002435;O0040149;03.05.2026;3;Wrong Item
R002436;O0032191;21.07.2025;2;Wrong Item
R002437;O0004352;22.11.2025;3;Damaged
R002438;O0032075;26.06.2025;1;Damaged
R002439;O0037038;03.03.2025;1;Late Delivery
R002440;O0029603;13.02.2026;2;Customer Changed Mind
R002441;O0000989;04.11.2025;3;Customer Changed Mind
R002442;O0000317;31.08.2025;3;Customer Changed Mind
R002443;O0020535;30.04.2025;3;Customer Changed Mind
R002444;O0038710;19.12.2025;2;Customer Changed Mind
R002445;O0041758;09.11.2025;2;Customer Changed Mind
R002446;O0042907;07.07.2026;3;Other
R002447;O0037072;14.04.2026;1;Wrong Item
R002448;O0042447;22.03.2026;1;Wrong Item
R002449;O0017018;26.04.2025;2;Other
R002450;O0009773;22.10.2025;3;Damaged
R002451;O0021721;20.03.2025;1;Other
R002452;O0047060;28.02.2025;2;Wrong Item
R002453;O0012787;26.05.2026;1;Wrong Item
R002454;O0012556;01.07.2026;1;Customer Changed Mind
R002455;O0055017;16.10.2025;2;Customer Changed Mind
R002456;O0052502;23.04.2025;2;Customer Changed Mind
R002457;O0036059;12.03.2025;3;Damaged
R002458;O0022757;10.11.2025;1;Damaged
R002459;O0025595;24.08.2025;2;Damaged
R002460;O0059370;26.11.2025;-1;Damaged
R002461;O0017636;27.04.2026;2;Damaged
R002462;O0006221;19.08.2025;2;Late Delivery
R002463;O0030871;16.12.2025;1;Other
R002464;O0027480;30.04.2026;2;Damaged
R002465;O0021300;07.10.2025;1;Damaged
R002466;O0018294;18.07.2025;3;Other
R002467;O0036758;01.10.2025;2;Customer Changed Mind
R002468;O0053645;04.04.2026;2;Customer Changed Mind
R002469;O0008273;29.10.2025;2;Customer Changed Mind
R002470;O0038068;01.06.2025;1;Other
R002471;O0012633;21.05.2026;1;Late Delivery
R002472;O0012975;26.01.2026;2;Other
R002473;O0021296;01.04.2025;1;Wrong Item
R002474;O0036815;24.07.2025;2;Damaged
R002475;O0032066;28.02.2025;1;Other
R002476;O0018881;07.07.2025;2;Late Delivery
R002477;O0022972;28.02.2025;-1;Wrong Item
R002478;O0013001;04.04.2025;1;Customer Changed Mind
R002479;O0037413;06.01.2026;1;Wrong Item
R002480;O0002808;10.03.2026;2;Customer Changed Mind
R002481;O0017096;28.05.2026;2;Damaged
R002482;O0054530;24.03.2026;3;Other
R002483;O0051797;06.09.2025;2;Other
R002484;O0010259;25.07.2025;2;Customer Changed Mind
R002485;O0009361;11.09.2025;1;Other
R002486;O0043920;09.12.2025;3;Customer Changed Mind
R002487;O0041146;01.03.2026;3;Other
R002488;O0053392;25.01.2026;2;Wrong Item
R002489;O0037994;19.07.2025;1;Customer Changed Mind
R002490;O0059373;26.02.2025;2;Damaged
R002491;O0049534;29.04.2026;2;Customer Changed Mind
R002492;O0026992;29.03.2026;2;Late Delivery
R002493;O0020230;05.04.2025;2;Wrong Item
R002494;O0025591;07.12.2025;2;Damaged
R002495;O0015015;07.02.2026;2;Other
R002496;O0013725;06.10.2025;3;Wrong Item
R002497;O0058902;28.03.2026;1;Other
R002498;O0054208;24.06.2025;1;Damaged
R002499;O0033794;25.12.2025;1;Customer Changed Mind
R002500;O0057408;09.05.2025;2;Customer Changed Mind
R002501;O0002506;04.03.2025;3;Customer Changed Mind
R002502;O0056459;19.09.2025;3;Damaged
R002503;O0029581;26.05.2026;1;Other
R002504;O0006228;20.11.2025;3;Customer Changed Mind
R002505;O0047887;16.05.2025;1;Other
R002506;O0022760;20.12.2025;2;Other
R002507;O0049871;02.05.2026;1;Wrong Item
R002508;O0008536;08.04.2026;1;Wrong Item
R002509;O0011187;01.05.2026;2;Customer Changed Mind
R002510;O0018508;09.04.2026;3;Wrong Item
R002511;O0057291;08.02.2026;3;Other
R002512;O0058143;15.02.2025;3;Damaged
R002513;O0001684;10.09.2025;2;Damaged
R002514;O0021487;28.05.2026;2;Wrong Item
R002515;O0054739;19.10.2025;3;Other
R002516;O0033613;12.05.2025;2;Damaged
R002517;O0058847;13.03.2025;1;Customer Changed Mind
R002518;O0032507;13.05.2025;2;Damaged
R002519;O0024639;13.03.2025;2;Other
R002520;O0002853;19.03.2025;3;Customer Changed Mind
R002521;O0054189;09.02.2026;3;Customer Changed Mind
R002522;O0005033;16.07.2025;2;Customer Changed Mind
R002523;O0045779;28.01.2026;1;Other
R002524;O0017167;29.03.2025;3;Customer Changed Mind
R002525;O0053576;14.05.2026;2;Customer Changed Mind
R002526;O0013566;11.08.2025;1;Wrong Item
R002527;O0023778;12.08.2025;2;Customer Changed Mind
R002528;O0002678;21.04.2025;3;Late Delivery
R002529;O0009600;11.03.2026;2;Customer Changed Mind
R002530;O0016129;24.06.2025;1;Other
R002531;O0008131;01.04.2026;1;Other
R002532;O0003645;05.01.2026;1;Damaged
R002533;O0011586;04.07.2026;2;Customer Changed Mind
R002534;O0039293;07.07.2025;1;Other
R002535;O0005528;13.12.2025;2;Customer Changed Mind
R002536;O0042687;09.07.2026;2;Wrong Item
R002537;O0057480;21.09.2025;3;Customer Changed Mind
R002538;O0037663;04.12.2025;3;Other
R002539;O0055099;08.08.2025;3;Wrong Item
R002540;O0035109;04.07.2026;2;Late Delivery
R002541;O0020872;24.11.2025;3;Wrong Item
R002542;O0051222;01.04.2025;1;Customer Changed Mind
R002543;O0057366;07.03.2025;2;Wrong Item
R002544;O0057059;04.04.2025;3;Other
R002545;O0040300;23.06.2026;2;Wrong Item
R002546;O0059709;28.03.2026;3;Wrong Item
R002547;O0058821;08.08.2025;1;Customer Changed Mind
R002548;O0007655;28.03.2025;3;Wrong Item
R002549;O0056042;05.02.2026;1;Other
R002550;O0045124;25.03.2026;3;Late Delivery
R002551;O0036794;02.08.2025;2;Customer Changed Mind
R002552;O0056446;22.12.2025;-1;Customer Changed Mind
R002553;O0018848;19.04.2025;1;Wrong Item
R002554;O0034893;15.03.2025;3;Customer Changed Mind
R002555;O0014439;06.07.2026;2;Wrong Item
R002556;O0002018;22.02.2025;1;Customer Changed Mind
R002557;O0035970;15.07.2025;2;Customer Changed Mind
R002558;O0026712;19.11.2025;2;Late Delivery
R002559;O0029268;01.03.2026;3;Customer Changed Mind
R002560;O0012070;08.05.2025;3;Damaged
R002561;O0032852;27.04.2026;2;Customer Changed Mind
R002562;O0003567;19.05.2025;1;Damaged
R002563;O0050193;05.04.2026;2;Damaged
R002564;O0026061;23.10.2025;3;Customer Changed Mind
R002565;O0039607;30.05.2026;3;Late Delivery
R002566;O0050136;11.02.2025;3;Customer Changed Mind
R002567;O0028449;10.02.2025;1;Wrong Item
R002568;O0055671;17.02.2026;1;Customer Changed Mind
R002569;O0018249;10.10.2025;1;Wrong Item
R002570;O0049960;14.01.2026;2;Customer Changed Mind
R002571;O0001273;26.12.2025;1;Wrong Item
R002572;O0003278;14.05.2025;3;Damaged
R002573;O0052430;07.06.2026;3;Other
R002574;O0025994;18.01.2026;2;Customer Changed Mind
R002575;O0004442;26.02.2026;2;Customer Changed Mind
R002576;O0037064;05.12.2025;3;Customer Changed Mind
R002577;O0016663;24.11.2025;2;Customer Changed Mind
R002578;O0045092;26.11.2025;3;Damaged
R002579;O0007954;19.06.2025;1;Damaged
R002580;O0005411;28.04.2026;2;Other
R002581;O0056280;31.01.2026;2;Customer Changed Mind
R002582;O0020211;17.05.2025;2;Other
R002583;O0020249;06.07.2025;2;Wrong Item
R002584;O0001978;09.04.2026;1;Wrong Item
R002585;O0004740;13.03.2026;3;Late Delivery
R002586;O0014746;30.11.2025;3;Wrong Item
R002587;O0056333;14.03.2025;2;Customer Changed Mind
R002588;O0058685;14.02.2026;1;Customer Changed Mind
R002589;O0007073;29.05.2025;3;Customer Changed Mind
R002590;O0033240;12.12.2025;3;Customer Changed Mind
R002591;O0053437;05.05.2026;1;Damaged
R002592;O0013154;28.01.2026;3;Late Delivery
R002593;O0044436;02.03.2025;1;Wrong Item
R002594;O0043711;27.06.2025;2;Customer Changed Mind
R002595;O0043091;14.07.2026;2;Damaged
R002596;O0047179;03.03.2025;1;Late Delivery
R002597;O0008911;20.04.2025;1;Damaged
R002598;O0009182;24.04.2025;3;Damaged
R002599;O0040812;12.05.2025;2;Customer Changed Mind
R002600;O0019309;19.10.2025;2;Customer Changed Mind
R002601;O0032105;21.06.2025;2;Other
R002602;O0049932;24.03.2025;2;Customer Changed Mind
R002603;O0045726;12.09.2025;3;Customer Changed Mind
R002604;O0040899;14.04.2025;1;Wrong Item
R002605;O0052529;30.03.2026;1;Late Delivery
R002606;O0024533;25.03.2025;3;Late Delivery
R002607;O0056745;16.09.2025;3;Wrong Item
R002608;O0053728;30.06.2026;1;Damaged
R002609;O0038187;04.07.2025;1;Damaged
R002610;O0047725;25.04.2025;3;Late Delivery
R002611;O0050724;05.06.2025;3;Customer Changed Mind
R002612;O0021267;21.12.2025;3;Other
R002613;O0037911;05.12.2025;2;Other
R002614;O0033055;09.02.2026;1;Wrong Item
R002615;O0019994;08.03.2025;1;Customer Changed Mind
R002616;O0052281;11.03.2026;1;Damaged
R002617;O0000199;30.10.2025;1;Customer Changed Mind
R002618;O0049831;05.04.2026;1;Customer Changed Mind
R002619;O0023607;13.03.2026;1;Damaged
R002620;O0045076;13.06.2025;3;Late Delivery
R002621;O0021892;06.11.2025;3;Customer Changed Mind
R002622;O0055840;02.01.2026;3;Damaged
R002623;O0050336;18.06.2025;3;Damaged
R002624;O0055891;23.05.2026;1;Damaged
R002625;O0040934;07.02.2026;3;Customer Changed Mind
R002626;O0043154;27.02.2026;1;Other
R002627;O0031232;04.02.2026;1;Late Delivery
R002628;O0034048;03.04.2025;3;Damaged
R002629;O0032542;26.05.2026;1;Wrong Item
R002630;O0009085;03.03.2026;2;Customer Changed Mind
R002631;O0011485;24.06.2025;2;Late Delivery
R002632;O0021757;08.10.2025;1;Customer Changed Mind
R002633;O0046215;20.03.2025;1;Customer Changed Mind
R002634;O0032693;03.05.2025;2;Other
R002635;O0058949;05.04.2026;3;Damaged
R002636;O0046114;22.03.2026;2;Customer Changed Mind
R002637;O0010792;27.03.2025;3;Customer Changed Mind
R002638;O0055394;05.05.2026;1;Customer Changed Mind
R002639;O0046096;08.12.2025;2;Customer Changed Mind
R002640;O0029302;08.05.2026;2;Customer Changed Mind
R002641;O0000479;05.02.2026;3;Other
R002642;O0054253;16.04.2026;2;Damaged
R002643;O0041602;10.04.2026;2;Customer Changed Mind
R002644;O0059863;10.11.2025;3;Customer Changed Mind
R002645;O0059317;02.03.2026;2;Damaged
R002646;O0017992;16.07.2025;3;Damaged
R002647;O0044712;01.05.2025;2;Other
R002648;O0007794;01.09.2025;1;Wrong Item
R002649;O0035157;06.04.2025;2;Customer Changed Mind
R002650;O0059123;01.05.2026;1;Damaged
R002651;O0002064;04.12.2025;1;Customer Changed Mind
R002652;O0048393;30.11.2025;3;Damaged
R002653;O0020791;06.01.2026;3;Other
R002654;O0052201;23.12.2025;3;Damaged
R002655;O0025726;09.02.2025;3;Customer Changed Mind
R002656;O0029455;18.07.2025;1;Wrong Item
R002657;O0007054;23.01.2026;3;Customer Changed Mind
R002658;O0051985;20.12.2025;2;Other
R002659;O0058552;30.03.2026;2;Damaged
R002660;O0002265;08.06.2026;2;Wrong Item
R002661;O0002809;16.06.2025;3;Damaged
R002662;O0035870;17.12.2025;-1;Customer Changed Mind
R002663;O0005547;22.02.2025;2;Other
R002664;O0033826;04.12.2025;1;Wrong Item
R002665;O0000839;09.04.2025;2;Customer Changed Mind
R002666;O0037831;21.03.2026;2;Other
R002667;O0053044;06.04.2025;1;Wrong Item
R002668;O0057229;15.04.2025;1;Customer Changed Mind
R002669;O0053995;10.06.2025;1;Damaged
R002670;O0051559;29.05.2026;1;Other
R002671;O0054506;24.03.2026;2;Customer Changed Mind
R002672;O0056387;09.04.2025;3;Other
R002673;O0025313;18.05.2025;3;Customer Changed Mind
R002674;O0005143;08.06.2025;3;Wrong Item
R002675;O0055113;10.02.2026;3;Customer Changed Mind
R002676;O0053417;20.10.2025;2;Customer Changed Mind
R002677;O0036234;06.12.2025;2;Late Delivery
R002678;O0019072;12.03.2025;3;Customer Changed Mind
R002679;O0034690;31.12.2025;3;Wrong Item
R002680;O0029146;03.07.2026;1;Damaged
R002681;O0052656;06.06.2025;1;Late Delivery
R002682;O0000082;19.01.2026;3;Late Delivery
R002683;O0027380;09.05.2025;2;Late Delivery
R002684;O0012974;14.01.2026;2;Customer Changed Mind
R002685;O0052062;14.02.2025;1;Customer Changed Mind
R002686;O0004599;23.02.2026;1;Other
R002687;O0024221;31.03.2026;2;Wrong Item
R002688;O0017148;05.03.2026;2;Damaged
R002689;O0021524;27.03.2025;3;Damaged
R002690;O0010037;30.07.2025;2;Damaged
R002691;O0057597;31.12.2025;2;Wrong Item
R002692;O0026669;04.04.2025;2;Wrong Item
R002693;O0034273;27.10.2025;3;Customer Changed Mind
R002694;O0024501;13.04.2025;3;Wrong Item
R002695;O0043077;25.08.2025;2;Damaged
R002696;O0055973;19.05.2025;1;Customer Changed Mind
R002697;O0025288;19.05.2025;3;Damaged
R002698;O0027758;24.01.2026;1;Late Delivery
R002699;O0032353;05.08.2025;2;Customer Changed Mind
R002700;O0005855;29.08.2025;2;Late Delivery
R002701;O0027446;25.02.2026;3;Customer Changed Mind
R002702;O0046652;04.03.2026;3;Other
R002703;O0013094;23.04.2026;2;Wrong Item
R002704;O0035669;25.09.2025;1;Customer Changed Mind
R002705;O0014598;24.03.2026;2;Wrong Item
R002706;O0026663;16.08.2025;2;Customer Changed Mind
R002707;O0038897;13.07.2026;3;Customer Changed Mind
R002708;O0005421;11.10.2025;3;Damaged
R002709;O0032500;01.06.2026;3;Damaged
R002710;O0057571;15.05.2025;1;Damaged
R002711;O0027094;20.03.2025;3;Wrong Item
R002712;O0032187;16.12.2025;2;Late Delivery
R002713;O0023324;15.04.2026;1;Wrong Item
R002714;O0023873;28.07.2025;2;Late Delivery
R002715;O0030081;03.05.2025;3;Other
R002716;O0052912;26.02.2025;2;Customer Changed Mind
R002717;O0010241;19.10.2025;1;Customer Changed Mind
R002718;O0029803;22.02.2025;2;Customer Changed Mind
R002719;O0044093;22.04.2025;2;Customer Changed Mind
R002720;O0033630;20.02.2026;2;Damaged
R002721;O0042864;14.08.2025;1;Customer Changed Mind
R002722;O0015547;09.06.2026;1;Damaged
R002723;O0059149;17.08.2025;3;Wrong Item
R002724;O0041260;31.05.2026;2;Customer Changed Mind
R002725;O0003739;27.05.2026;2;Customer Changed Mind
R002726;O0047947;12.03.2026;2;Other
R002727;O0024618;23.02.2025;2;Customer Changed Mind
R002728;O0047682;14.06.2026;1;Wrong Item
R002729;O0040238;25.05.2025;1;Wrong Item
R002730;O0045026;11.06.2025;3;Other
R002731;O0045241;26.04.2025;1;Wrong Item
R002732;O0001287;18.02.2026;3;Late Delivery
R002733;O0044473;17.03.2025;1;Customer Changed Mind
R002734;O0054056;06.06.2025;1;Wrong Item
R002735;O0056651;31.03.2026;3;Late Delivery
R002736;O0000241;12.06.2025;3;Damaged
R002737;O0029312;09.08.2025;1;Wrong Item
R002738;O0053051;10.05.2025;1;Damaged
R002739;O0026505;20.08.2025;2;Other
R002740;O0022244;20.08.2025;1;Wrong Item
R002741;O0039914;31.07.2025;2;Wrong Item
R002742;O0057859;04.07.2025;3;Other
R002743;O0036755;13.07.2026;2;Wrong Item
R002744;O0054333;14.03.2026;1;Customer Changed Mind
R002745;O0013524;10.01.2026;1;Wrong Item
R002746;O0032017;12.10.2025;3;Late Delivery
R002747;O0014205;07.03.2025;3;Customer Changed Mind
R002748;O0047120;22.07.2025;2;Damaged
R002749;O0005623;15.03.2026;1;Customer Changed Mind
R002750;O0015187;01.01.2026;1;Wrong Item
R002751;O0034845;10.07.2026;3;Customer Changed Mind
R002752;O0019600;06.03.2026;2;Customer Changed Mind
R002753;O0024029;17.02.2025;3;Damaged
R002754;O0026151;25.01.2026;2;Late Delivery
R002755;O0059322;17.02.2026;2;Late Delivery
R002756;O0039273;21.05.2025;2;Damaged
R002757;O0008905;31.03.2026;1;Late Delivery
R002758;O0047863;08.01.2026;1;Other
R002759;O0040025;31.08.2025;1;Damaged
R002760;O0031521;14.04.2026;1;Customer Changed Mind
R002761;O0008124;21.11.2025;2;Customer Changed Mind
R002762;O0011027;25.06.2026;3;Customer Changed Mind
R002763;O0015413;18.03.2026;1;Wrong Item
R002764;O0034427;30.11.2025;3;Other
R002765;O0022049;09.02.2025;3;Customer Changed Mind
R002766;O0035879;01.08.2025;2;Other
R002767;O0025821;14.05.2026;3;Damaged
R002768;O0053745;30.04.2025;1;Damaged
R002769;O0043198;06.07.2026;1;Wrong Item
R002770;O0045647;05.01.2026;1;Late Delivery
R002771;O0058630;21.02.2025;1;Customer Changed Mind
R002772;O0014501;15.04.2026;1;Late Delivery
R002773;O0019010;17.09.2025;1;Customer Changed Mind
R002774;O0010073;27.04.2026;1;Customer Changed Mind
R002775;O0002411;30.12.2025;1;Customer Changed Mind
R002776;O0021868;19.07.2025;2;Damaged
R002777;O0008014;27.01.2026;1;Wrong Item
R002778;O0025100;21.03.2026;3;Late Delivery
R002779;O0007509;16.07.2025;1;Customer Changed Mind
R002780;O0022986;08.03.2026;1;Customer Changed Mind
R002781;O0008531;27.02.2025;3;Other
R002782;O0013391;04.06.2026;1;Damaged
R002783;O0044523;04.03.2025;1;Customer Changed Mind
R002784;O0054161;23.04.2026;3;Customer Changed Mind
R002785;O0043144;04.05.2026;1;Customer Changed Mind
R002786;O0001465;22.09.2025;1;Customer Changed Mind
R002787;O0020551;07.03.2025;3;Wrong Item
